1775|9046
5633|1115
8005|9106
7428|4136
2799|10272
2455|3215
3497|4406
4399|6152
4468|10291
4437|9936
5067|6325
10409|3937
7174|1594
3052|6657
6566|6686
8260|9399
5507|8624
9592|1339
2342|1070
6657|3419
2113|10200
869|1935
4792|8737
10370|6969
3130|7082
10594|9006
1574|1055
10249|4742
10615|3065
3297|10296
6303|110
739|8198
10162|3868
6556|6307
9691|5078
4741|6924
477|9215
5817|9107
5795|2858
7471|8766
6787|1889
7074|6771
5321|2121
3199|244
1853|9544
9253|2107
7666|7416
1334|7143
1750|4934
7518|483
8538|3180
557|10288
4630|6540
5932|693
7132|1293
9774|3285
1849|8810
3803|10094
5402|610
1848|5960
1396|7546
6823|6293
7644|5520
4997|4748
5894|795
10519|9382
5335|4151
6040|5394
4104|3877
3558|4785
8919|6955
8720|8452
1057|2549
9428|7920
5438|4660
9275|4025
227|6832
2213|2430
6777|8578
3035|2355
748|5166
10952|5169
5487|10251
5065|3176
3608|5801
4392|5748
5976|3403
794|9039
8101|6208
2926|2170
125|6283
1181|1250
7393|9842
9547|5166
7285|8861
1874|4639
748|770
2915|6191
6809|9599
1787|2768
2873|6349
8138|928
7647|10455
3180|995
4606|3581
9277|4008
6823|10549
10695|5279
939|4406
8161|2423
1144|193
2604|6984
95|9347
4954|2238
3352|184
2132|4770
10749|8519
4792|5380
9283|4721
3630|6949
5806|10170
22|4720
8549|3762
4346|7488
434|1686
2095|6506
9071|9033
709|2577
1615|250
7869|10105
3025|3934
8690|9071
10739|8812
2987|1088
7819|9521
6759|9784
4744|5325
1513|1729
1987|9759
6184|3603
927|8173
5138|3225
4814|579
8257|572
4839|7313
2739|926
8875|2976
1818|664
3131|8612
8628|7892
3340|3484
8491|7393
6854|6622
3472|796
4267|2744
7729|215
2569|7184
4584|7634
6324|10735
6269|10603
432|7670
7628|4775
7972|3916
8143|469
712|7557
3755|6464
10148|8446
10646|9206
4946|9220
384|9779
7797|6010
5050|2121
7988|9319
398|3247
10066|3367
10311|2678
8382|6639
4814|6426
8630|10312
8934|179
626|2788
8007|1234
10718|8224
1492|915
3769|2686
5870|2237
9203|5166
10977|3851
5192|4167
7285|1631
17|4620
3678|4057
2262|10858
2868|3553
4599|389
8733|10842
7075|10222
1724|2697
9121|6523
8364|6618
1259|8209
10084|1345
3191|4500
1299|2977
3979|2011
7881|3099
2632|1507
8233|745
5040|9300
5064|7067
2772|5146
7543|8055
3842|1542
6464|4641
10967|8352
4376|10859
2425|6655
6624|132
7351|4280
2640|1565
201|7981
3553|1611
3043|3755
333|8143
9376|8493
6526|8241
10611|2193
9547|670
10184|10893
3509|8449
1017|9013
9689|5443
8738|5656
8318|4072
8396|1178
2678|4645
2146|8536
7003|517
6177|1753
8305|1704
7314|4543
5292|2276
2327|10464
3513|5865
9142|7273
4185|2115
9835|8761
8189|10041
5432|7735
2776|5950
3881|1445
5185|3073
2667|1177
5805|6685
5993|9297
3130|8750
537|7633
2237|9041
2071|3043
765|4760
2079|10738
5177|8384
3873|6576
7191|10479
4152|1402
7730|3137
3754|5755
3459|10566
6446|9109
1654|4322
4464|4510
6981|6496
3612|9477
4606|8136
5959|4965
5566|5508
4590|2705
6759|4820
6564|455
5654|5342
7984|7285
8043|5383
2926|8547
6546|7184
6343|4473
10546|69
9969|9689
7626|1183
1048|3059
10014|6355
835|5451
5070|5216
2540|6845
2035|7021
6360|7563
10333|2791
9559|8194
10226|3950
2619|3180
6049|7100
5301|9361
1020|68
3574|4240
6095|395
8844|5108
8167|2125
9936|8997
10513|6406
3847|5130
10665|5748
931|4787
1026|8225
10114|9215
10124|10173
3367|5081
4040|10162
8094|7628
8406|7628
3643|6814
9900|7030
6235|360
8398|1446
7196|10995
7949|9252
5890|3414
2079|6530
10949|1412
996|1100
2705|1998
4748|8257
4070|9371
2003|7952
7523|8555
3151|3255
1437|3126
7285|8972
8790|1199
686|9536
7889|3860
9290|7124
3828|6326
666|7616
4111|3146
4124|9501
6048|931
2676|5857
10531|1752
1150|1469
9056|9387
9865|2211
1119|3340
5607|7874
10100|5189
10521|116
9185|1482
2115|7786
2913|10705
4657|2565
7497|8249
7503|8752
2860|602
10634|650
7878|9638
6026|7908
4536|6620
5510|699
8486|2630
961|866
5371|5875
8925|4115
7326|6818
2805|6587
5572|8766
10613|1507
1901|8915
476|3828
1093|6133
9678|6984
2610|1946
5199|9054
7311|4141
3565|2523
6245|7226
2202|1110
7298|3068
5186|993
8497|8369
8221|3035
10513|1931
3571|1040
7274|1821
4958|9713
2955|918
7642|931
8529|9912
3202|3944
8043|4621
6821|6120
2930|1744
4627|6880
2252|8362
2331|6741
1401|663
4558|6124
3872|2868
469|1145
8454|1279
1262|6084
4207|6596
7716|9290
8466|7923
10870|4716
10307|8514
3143|10226
10738|725
7354|8976
7850|7940
9043|6913
7081|5063
650|7100
5282|4029
3907|3638
8|527
5522|57
3868|3643
4405|8346
6303|8250
9842|9175
3020|4645
4604|5235
10779|4272
6821|5500
2142|7676
8097|5342
1288|7737
8192|8898
8131|5595
3277|6581
6449|8290
1133|144
11|1881
6805|5817
3908|7115
903|10944
8955|2962
6423|9576
1483|10177
242|175
7683|4207
2885|10986
4501|7778
5834|1079
9110|4575
1492|9671
855|995
1019|4210
8113|794
2106|8097
6528|4929
4163|2571
5958|7286
1398|10284
8877|9330
8970|5225
4216|7370
10596|8140
1925|1886
1264|1762
872|97
10741|6960
10311|2696
687|4827
9824|6326
2770|5551
8518|7976
8809|2817
5403|5572
8093|10801
8705|4935
8660|5954
6061|2485
7340|8435
5931|6684
4190|9114
8311|10038
1051|7260
410|2027
10474|10592
3615|6151
4208|2148
917|5848
3672|5125
670|5650
10372|8478
7402|2707
354|1736
1255|6133
10171|2407
2589|9911
1614|5581
4165|6116
8361|1328
3090|6935
7438|8924
330|8754
606|2711
8826|460
9174|10434
5074|1584
735|6164
3630|5519
1123|4044
3890|8319
9195|3713
5263|2520
7513|3314
10036|9504
1296|5451
7534|8488
10688|660
317|1249
10082|9056
930|6683
8001|2232
10135|3705
7102|383
8745|1657
7404|6818
3386|4421
3413|1742
8420|8719
9705|4714
3796|8510
3534|918
4128|881
10665|8793
9432|5975
5644|4287
5711|9612
6968|5498
3186|3212
9483|4239
157|6104
5138|9322
6039|7891
5875|9231
8617|3847
5528|4110
3197|4631
66|8353
4505|6642
3754|7581
5896|9886
6629|8097
2005|3473
6949|10023
8621|5454
6262|5539
6785|2336
2056|4933
4795|10635
6079|8683
3635|6687
2566|7398
412|4178
8298|7779
9314|6295
340|3215
6730|1366
5331|10735
4297|9829
1534|10613
1628|782
15|9762
943|3063
8056|709
5348|9434
2451|6002
4475|2332
126|2533
219|1563
1736|3885
10531|7262
6255|6709
7634|2417
9427|5876
2461|2072
7924|2985
9114|313
4004|2152
3761|4756
6874|8357
10708|4229
8297|1586
2116|10201
6126|2098
7873|6426
8812|6023
9625|10241
4802|9776
5497|3243
1775|1941
3631|8992
2581|6709
7710|8351
4837|7616
1704|8400
2649|1632
1499|668
9513|5890
10583|4113
9790|754
6220|21
5876|8918
8638|174
1113|9041
10583|6412
7416|5695
7298|5544
6369|8961
6735|7690
855|7671
7116|4278
4437|6358
10165|5740
4483|1688
3343|3174
5669|8447
8239|705
3338|4303
7349|5264
842|3592
10105|5166
9255|269
634|1956
8424|5695
4330|1447
7332|4565
4858|9699
2057|10596
723|10743
6616|7276
137|968
726|4111
10028|4100
595|254
4159|7157
716|5873
6914|1323
3356|1572
8195|3472
718|4229
7422|3858
203|4641
21|10252
3707|4834
2855|4324
7901|6815
10415|9439
4760|7525
3552|9802
4934|7778
3343|7947
6530|1874
1632|5119
3275|7770
8031|5396
9501|3823
3066|5007
4066|8248
8983|3658
6947|2056
2560|6764
659|2400
3858|10226
6036|7972
6879|3531
6994|10828
8457|5613
1167|5992
8448|1935
5016|8000
3577|560
4165|3427
6827|1355
1769|4661
8523|7164
2306|1091
10632|9771
4322|6925
4397|5229
1325|707
9653|5297
8101|6954
4031|4003
7503|2960
10622|5125
5804|9096
10933|8592
5350|134
7273|9822
3166|2726
7277|5266
10294|7760
4013|1114
5508|4598
6134|3643
9254|10910
8614|424
6160|3018
8978|9926
3986|6612
4503|5038
8447|282
10333|1951
6205|1797
8653|1024
4041|869
1673|360
6429|8509
8358|8660
352|8145
8282|1224
3154|1755
9572|993
1066|3935
3858|7779
4345|9814
2205|1754
8003|3763
6642|8717
7521|8138
10490|7064
6879|2144
8915|4341
4261|6963
6191|6063
10199|8198
178|10358
10584|10951
6721|8701
6324|9456
585|10409
2068|5261
4983|4029
10072|548
2897|4225
2231|6828
1649|1988
858|1105
7573|3969
5848|9424
7799|5826
2740|4441
9111|4216
5981|3134
4097|7488
7671|10029
10160|5419
1606|4214
2771|5199
10240|29
2136|5021
7324|5845
6700|6721
10034|7282
433|3523
966|4771
3672|10219
7455|2953
9591|4842
745|8351
6182|1880
7543|6914
4029|3308
4482|6616
4511|9861
5714|8944
1178|3818
8450|9897
2947|3170
4663|5928
9697|8138
6908|7375
3318|3631
735|1060
7829|8292
3066|2265
9503|8534
3013|10078
4817|9154
6448|3268
535|4120
2360|2140
4178|3976
10970|7716
5870|9272
5074|8696
8437|6549
6976|10768
8776|1717
10324|9252
8759|4833
5112|9625
8519|7922
260|7165
630|9110
263|8053
7840|3866
9388|9251
3920|2328
9857|6894
3159|4555
1686|8837
8907|3294
8758|5533
8168|3084
6873|6498
4674|7087
3636|10070
6016|3945
9433|7503
6312|808
1729|6999
5999|5985
332|2563
3471|1040
7242|7730
2981|4841
9736|3884
827|9713
420|8391
3262|9131
7863|10433
10391|437
7457|4360
8496|6533
10351|2988
8485|6376
654|8352
3540|829
3092|7830
10475|7240
2081|6387
2470|5233
4622|5092
1680|8455
8858|8296
10477|2050
6590|1445
10537|634
463|1512
4564|6427
6695|2224
3653|7522
690|2229
3294|2695
81|2318
4857|6910
9444|7431
3598|7979
5958|876
8718|1306
8480|9576
4764|1279
3796|2081
1780|2336
5288|5786
5097|5513
21|10906
9308|170
8312|9835
3793|6216
10758|4104
5482|1964
4193|8578
7794|219
7760|10294
8207|3418
10643|3468
1174|5992
4960|4562
114|5011
573|10879
10871|3136
8846|8327
6528|4186
3297|7338
41|3302
10728|2069
10191|1833
7842|3446
3174|10035
349|1887
10113|7819
2155|1645
1514|4099
662|2214
816|7404
9410|9951
1402|8539
1119|10271
6214|8841
6300|2750
7728|6646
1690|9771
9848|4856
910|8919
5687|6913
4803|4002
5372|3930
7986|7594
5007|2565
10346|3534
10866|8987
8234|2145
95|5904
672|555
7259|5024
2949|8758
3229|5914
9074|9793
1614|7683
2833|249
9852|6527
8939|3884
10286|8781
7402|4072
4652|7150
3105|1747
2074|10738
1305|8970
7493|9375
5412|7370
5325|1324
5169|4018
5498|3370
7381|6446
7066|10227
8717|1576
5730|6968
3216|5217
10548|5043
10466|6349
10457|1426
1823|1889
9602|608
3937|9591
8846|6219
4588|3475
2949|10243
8610|9404
5384|7641
5072|788
10545|8897
4932|5040
2511|6444
4111|3770
8797|268
1389|8611
274|894
4743|9864
10104|10330
9195|941
4791|2453
3671|9953
4026|6333
10555|2078
1703|9470
9630|5218
7947|1686
9380|5274
6937|8068
9358|9702
7846|1947
3445|7056
7414|5711
5115|10349
452|10871
8478|5731
4426|220
9109|3767
4884|10338
4743|6433
6419|1203
7373|6432
5693|7407
8351|4808
10532|9713
4842|5584
8667|1992
919|2635
5778|6515
9179|8667
727|6130
5626|10853
2181|4764
2472|7873
4724|1631
4707|1653
2273|8123
10642|1385
1637|10645
3919|10771
4141|8846
3841|4876
5453|6187
7194|10076
672|2825
9834|235
10230|1093
1262|10630
9221|3418
4930|3496
4627|8944
1012|5072
8000|8312
4747|2791
5335|8192
9091|6252
6968|6680
9059|2498
1670|9094
9002|5290
7542|4561
3181|7110
6091|1167
7371|6804
2818|6940
7657|3102
3104|1080
5865|4259
8000|7223
2167|4948
6683|8124
1302|919
445|6853
9298|6900
1088|254
7600|4869
2610|9324
1755|4396
2459|2804
2420|10562
6104|9281
6369|10863
5213|2928
7958|2858
10695|3705
2757|8111
2882|118
1317|6502
3617|8294
9666|9131
1295|9359
4790|7134
3150|7217
9188|3035
817|4743
10099|463
1793|4842
1939|2957
1954|3901
8357|73
3541|8073
3662|1467
3201|5418
386|9981
7038|5864
5064|9038
6056|4795
8374|7431
6152|1612
9307|560
1551|8162
9364|3367
3540|3685
7|6887
3333|3561
2696|6702
6210|2619
5652|2438
5896|3283
9879|9835
9273|4730
942|6500
2494|8858
9004|9132
10181|3684
4190|2069
5659|7824
683|5274
1507|2908
10556|9036
3696|5049
948|2328
10526|9201
8163|4938
8924|8164
10246|10645
9208|6735
1093|8840
5665|5389
6908|7565
3394|4795
718|3394
1387|4287
3520|2909
1887|9613
3703|2669
3688|5961
8999|4734
10473|240
242|10565
2256|10669
6178|7903
9094|2113
8011|8705
4107|4734
5717|3630
6834|10816
1016|1056
2195|983
10341|3727
7972|6266
1964|8406
10162|7351
4128|8445
4664|5218
8055|3691
9592|2405
2802|10925
10993|9324
727|5281
9410|3487
1776|9066
8461|5146
4988|10647
9896|7545
62|2061
4263|265
9670|2494
5813|5448
4442|10773
3971|306
7628|1443
5740|8544
2529|6467
3703|2664
9650|10193
4342|3978
4003|1837
3638|9937
1500|6404
10520|10766
8658|8972
5499|6339
4352|2018
9206|5609
8004|8619
1115|6696
311|9371
6700|10200
1858|999
10119|10227
116|9056
9620|1495
10162|1302
1223|3024
5503|2989
5177|1443
8611|2815
7909|2524
7675|5031
1192|10645
8683|10220
6283|5279
10784|6140
6746|333
5081|6779
5070|3686
6553|2982
199|4410
3110|5676
9825|1815
4724|4063
7981|323
4886|6234
2752|1605
4843|5862
9858|3430
4901|717
5120|237
4110|9566
6130|8754
6879|2960
1066|1686
1755|10062
10009|8553
4785|4220
7338|1670
9497|10263
4107|10027
8061|8366
9079|907
5085|351
8500|8424
4924|6306
6057|9084
6388|4642
5946|5746
7362|4204
8195|7748
5120|4515
6748|4402
6735|4138
2711|6095
5615|3899
1542|9413
5915|2615
9462|576
3893|3983
5058|2647
8439|674
5798|9653
5858|4412
864|4672
3311|4652
2387|5612
2098|3703
1226|161
7420|8723
169|10950
158|9793
4402|4728
9127|4359
2142|5771
9166|6085
6048|10183
9086|3005
652|8250
3686|8400
2149|7323
9206|7051
5623|1254
10312|4615
8578|6658
8717|6075
3810|7337
7258|9651
5227|6278
1071|5517
9444|6955
2930|3241
4030|7810
871|3327
10369|193
4650|9851
7231|10174
8987|5629
7383|9920
4356|76
6525|4772
5155|3563
6350|4724
9001|5873
5255|7674
5750|7658
6191|3451
1832|4580
10094|6164
5697|5274
2873|10525
6508|7197
1562|4391
4572|6773
4558|10555
9481|6324
7759|8755
517|9649
9864|9994
7904|3500
10858|4378
2185|3538
3561|9281
2675|9661
6600|7932
10771|1951
2393|5153
8151|7258
4208|744
6503|1271
5708|2236
7487|3597
5377|750
10313|103
377|1266
10863|2740
211|1079
249|5848
642|9110
1923|3480
4948|7180
1501|9066
6116|7910
4876|1685
1323|1960
8706|3541
8143|2285
7311|7281
7004|7141
2535|4030
5987|1931
634|1178
5402|972
10497|9934
5406|673
4350|4356
1817|10541
6735|3063
6786|3187
1951|2301
5054|9329
1395|9572
3394|2640
5931|7780
10963|6311
5872|5770
10605|9356
5829|8148
7208|6564
5896|1775
5716|684
5811|1072
5092|10194
28|5130
213|847
8150|5110
6700|4286
2081|9835
744|28
113|6026
6913|7274
7217|2003
5234|10695
3092|6470
4283|10004
296|1378
572|849
8976|7947
1718|7332
4238|4713
10970|4143
2423|7751
10752|513
9212|2770
10200|2001
3261|241
4485|62
5878|3843
909|1993
3937|2906
8511|6425
1110|2160
10770|7928
3065|4171
10916|2589
9357|4964
5702|7916
4479|3000
723|9697
3614|4622
1834|6027
10455|8461
5518|8463
9251|6290
9723|10018
5360|6910
3825|6324
3779|10561
7842|1132
5739|4305
531|9511
3221|3548
5623|7243
2081|941
4304|9772
7185|9807
2547|1165
7107|7692
3666|6654
6820|8619
2867|3148
3554|696
8197|998
6890|5857
2857|4047
5536|9628
242|1645
8831|6961
1832|3774
2149|10330
5438|5605
3705|1793
6680|6464
5338|8886
5967|7782
6290|1880
7091|7539
391|8069
2542|4934
2523|2442
8539|2788
1767|8384
8224|9127
7711|2157
9500|3949
1474|5686
9822|9176
8722|3488
1262|3257
5924|4998
4422|3103
7749|85
2569|8179
8457|7672
258|3067
8953|3877
2011|806
595|7030
3429|57
71|4537
9388|1839
5904|7261
4351|2628
5284|9206
2897|1574
7823|4392
6587|8567
7924|89
320|2233
1721|6536
2450|3525
4077|7271
1533|5837
5588|7441
10944|225
4058|5185
1817|6583
3605|5849
10397|1497
7371|7242
5706|8409
2407|7015
471|2969
10416|9412
8913|6847
4942|2200
1757|4960
4443|10709
698|6100
8456|495
10603|5551
1649|5664
2833|4262
4312|10792
9354|10513
3235|1987
1514|7917
9193|1653
2400|2583
8485|1967
10622|1395
2859|10230
3332|6395
4817|4362
1068|4604
3819|8556
9404|9305
6684|114
4910|2548
403|7942
2258|7031
4928|4842
842|4350
8392|1904
9510|352
4290|10001
10573|9361
715|7456
3972|4176
10777|10988
4470|1657
4442|4753
9317|1478
7638|5253
1780|8396
6178|10191
3983|6057
7555|8217
411|6627
3561|1012
687|1889
3870|7703
4776|2659
8188|8151
7391|1977
2240|2832
2193|10489
1647|4831
1408|4278
4096|170
10075|2409
5829|3273
5747|7216
7082|2530
8939|9395
9971|10976
6243|1166
9210|91
5163|787
6920|10606
6434|2597
1449|298
9819|1953
2912|2710
9891|7629
7974|10027
4026|8447
8667|7259
839|7863
4980|3769
10236|1829
9605|9476
10699|2811
5269|7421
3360|9918
930|9237
3288|7806
595|1912
9323|162
6875|1710
4419|5393
6127|8683
9414|102
6582|4973
3475|4689
6111|10104
2799|4927
4403|1261
9355|6204
1994|960
4965|3398
10670|6169
6432|1467
7013|9367
10866|5419
10958|9449
5654|8279
5452|1323
2196|8200
3540|7082
1329|424
1982|6933
6311|10301
7992|4466
3144|2873
6933|1219
2588|2962
6197|2161
1308|8697
6125|6935
10156|2802
1096|10276
8199|7688
2928|3597
4104|10803
5589|5773
1525|9645
3101|7628
1838|2401
7883|1961
4856|6551
3943|7800
10447|9720
5561|1655
867|4098
6656|732
9610|8467
10716|1703
10718|482
5177|3382
7661|2104
4986|9911
1461|4675
3282|5499
6818|3251
1554|10767
8256|9737
10548|9526
6542|8265
4547|9707
1360|7796
4538|8846
7658|742
10475|5924
9983|9665
3788|2523
2106|6087
10786|759
7819|5205
6755|3619
10658|10173
5355|5331
632|8999
8780|8861
7878|2766
4622|8888
8237|2423
1602|8297
7709|3707
5010|8635
2|5872
10075|5034
7292|4939
10243|3564
10493|9937
1370|5289
1426|10345
10623|5822
7863|10052
6570|1376
7467|5968
2455|1206
5133|1093
1527|3116
856|2573
9505|10183
6402|8083
10200|3045
6331|5294
3914|2229
2323|6721
1356|7774
4169|10270
2682|5669
6460|956
8281|9235
10039|6223
5241|7992
1456|10648
1332|2867
3762|7958
697|3427
2583|5045
1546|10745
6698|1379
5488|1764
471|7253
1137|7860
5547|886
7750|7234
2053|7864
6883|8216
10723|8024
6981|503
9794|6870
8545|2079
9815|4281
8019|9480
7281|4318
10670|1704
9174|7404
3872|2758
102|4121
3367|1717
3066|3164
6745|3647
7225|3163
10920|3719
3099|8758
3160|1048
6589|6752
6313|3260
443|7577
7494|6651
6834|6315
5601|1036
5466|9943
2778|1518
476|4621
3045|1051
8170|2907
660|7984
765|4176
4351|10215
2838|645
5100|7552
6426|5944
6792|9178
5335|7795
1334|7839
5750|450
1510|3327
10112|1767
218|2243
3189|4347
732|6537
10170|5289
1192|10234
775|10004
9769|9012
6191|9827
228|6913
7179|10540
10825|4802
1550|8463
545|9275
5599|9449
146|2952
2686|4726
6847|7964
2443|8095
7768|7261
7363|776
7411|9523
8199|1001
4080|1342
1527|3132
3038|9435
4588|3046
6216|7961
7410|2175
4812|9361
1862|8549
4987|9470
10765|8234
5826|10859
9174|5115
5917|1846
8459|5535
1964|7452
5064|2207
2528|2210
2018|4311
10767|9319
4741|7916
9279|7767
7753|7992
4068|10726
5011|4908
4029|1956
6078|89
5152|6298
3962|8129
9322|4287
626|3778
8139|8629
3906|1898
5742|3820
2647|8885
4313|7589
10222|6026
7314|9926
10060|4205
1573|10889
6402|3218
10068|9227
3742|1518
10531|8448
216|4587
9114|4044
10939|9118
5636|315
9180|1983
4674|690
4082|10714
7911|3348
1610|7259
9006|915
2502|3660
9915|10350
5717|1192
3520|3225
966|796
5207|5305
3074|10907
7343|1901
3865|2970
8327|2683
6746|3820
8592|8163
8020|9505
9396|10398
8316|2739
1057|197
9848|10280
8449|9445
10836|5214
8877|2329
63|6208
4214|9359
6131|10317
9909|877
6933|5549
9111|8527
7025|6652
5615|2959
5481|8529
497|909
10255|8299
7644|5803
450|4783
8611|6302
8821|3408
6791|6299
7560|7411
7953|6535
5593|1546
10578|5274
5652|9131
5081|196
2181|244
683|4913
9263|2258
2867|3100
33|6934
6798|9866
1398|608
9642|1947
1772|5873
4857|1259
5982|2803
6814|9980
9063|2834
9820|9268
1115|3735
736|3295
4817|5967
3090|7226
5284|1965
8023|106
1428|4544
7981|7748
9699|9547
2718|9966
6234|7253
3785|344
195|7695
7578|7310
8234|588
1462|1462
8548|5093
1565|9413
3398|3418
9234|993
6361|775
5631|642
10246|3231
1979|5519
3249|9336
9526|1360
1660|1480
2538|1931
4149|9774
2741|4693
4099|10505
267|10573
5695|3318
7982|4979
6308|8164
4511|4253
882|1710
10078|1219
2215|440
3197|8101
5897|5331
8457|10995
867|176
5502|8469
2011|6449
1690|6695
709|9699
420|6728
2897|8596
10145|7679
4466|8703
10965|7405
595|8788
5967|1148
4422|6803
2426|7841
9237|2705
6785|5100
1207|9674
7113|6874
541|431
3894|4949
5291|5608
8914|5145
8101|5740
8440|4904
2010|8624
378|3333
8069|7114
8163|8968
7414|3748
2828|10559
5741|2856
10729|6370
5565|6220
3950|4105
3185|10401
7271|3820
8436|4185
744|5521
4539|7229
6502|8802
6319|4760
1916|5515
7094|2541
9374|6163
5274|7271
2543|558
9324|10646
9241|6884
5873|6245
2786|10317
1591|7712
2092|3979
8470|5203
6518|7407
7819|5291
333|7282
8572|3717
2342|6252
7307|305
8602|4605
3817|1852
10602|169
4231|2882
266|4771
1293|9679
9206|2407
5567|3262
3693|2828
10181|6011
1909|9379
10868|239
3533|828
8785|1613
7176|1316
4498|4983
2562|428
2959|2865
3887|3352
5834|8345
4205|9807
2053|5277
10166|10398
9012|3719
840|7786
765|1144
3767|5509
10712|7406
3595|8004
2585|4951
3386|2549
3340|2667
3138|10866
10288|377
9526|8604
6324|3173
9390|8427
2955|8718
8774|136
4257|44
4187|5230
7057|8738
4775|10692
3191|7268
9489|5584
347|9233
8438|8259
8678|1121
3764|6491
5876|4960
4871|10844
10530|382
6427|9735
6026|4286
7513|7591
554|501
2437|4841
6834|7573
841|2185
4024|1021
10350|8352
4030|6492
4909|5767
3136|7501
10201|4149
8655|2435
6171|8217
9047|7282
2534|7929
626|4833
6324|2050
1029|2348
9270|10247
9590|3811
4664|4884
10743|5992
5090|7182
5502|10304
1219|2005
5202|6091
3926|7578
5676|9650
96|9137
6766|5050
4381|6134
3664|6045
2236|1123
5918|4537
5556|2540
8954|8913
6856|1002
884|5850
2326|2442
10175|9504
9821|6540
5879|3492
125|3939
9664|7368
6224|6805
3269|1932
7368|8882
5186|7730
4826|1817
4004|1272
6015|8565
967|2071
2180|10626
10927|2618
1946|8659
9264|8502
2503|8548
428|8044
10556|10197
1384|9937
6287|9491
1702|6554
10677|6075
2582|5410
10608|4030
1894|3420
7120|6369
10900|10091
7313|2293
6490|5985
8369|3019
8659|6385
1943|2255
6091|10925
9424|3871
7274|3164
1533|5908
10618|4859
8089|2486
3916|1144
5949|9213
10948|6745
7960|4001
3014|6519
4177|39
8536|10787
4564|4595
7315|4457
10915|142
233|1364
10226|1477
762|3941
2467|10716
188|3103
10030|5274
9422|8208
2480|4357
7666|9900
6690|4565
8002|9324
1831|10082
5336|3540
3302|6651
6575|6113
1119|6668
1611|10735
4073|2158
9188|4689
4115|9640
6500|8578
