2247|16402|5
5889|16402|5
5069|16402|5
6923|16402|5
1885|16402|5
3315|16402|5
9841|16402|5
1160|16402|5
25|16402|4
3085|16402|5
3657|16402|5
3253|16402|5
9153|16402|5
1300|16402|5
8791|16402|5
8965|16402|5
4496|16402|5
8468|16402|5
10508|16402|5
1371|16402|5
10564|16402|5
9660|16402|5
5922|16402|5
8700|16402|5
813|16402|5
10049|16402|5
6384|16402|5
2310|16402|5
1489|16402|4
1361|16402|5
10798|16402|5
2059|16402|4
7192|16402|5
6641|16402|5
10999|16402|4
3501|16402|5
5136|16402|5
6146|16402|5
6959|16402|5
3128|16402|5
6389|16402|5
5026|16402|5
6974|16402|5
2544|16402|5
9247|16402|4
9394|16402|5
3280|16402|4
540|16402|4
2509|16402|5
6707|16402|5
5501|16402|5
3075|16402|5
3506|16402|4
1390|16402|5
2863|16402|5
2995|16402|5
10636|16402|5
7059|16402|5
6614|16402|5
3384|16402|4
3079|16402|5
3210|16402|5
1273|16402|5
7596|16402|5
8981|16402|5
6561|16402|5
640|16402|5
9512|16402|5
724|16402|4
7734|16402|4
2343|16402|5
10151|16402|5
5107|16402|5
9792|16402|5
2916|16402|5
3910|16402|5
553|16402|5
5101|12378|5
1341|12378|5
1854|12378|3
8128|12378|3
7283|12378|4
1371|12378|3
5026|12378|3
5107|12378|5
3384|12378|5
1228|12378|3
7048|12378|1
5296|12378|3
7192|12378|5
7734|12378|5
2544|12378|3
7805|12378|3
3210|12378|3
3910|12378|5
3315|12378|5
2809|12378|5
2785|12378|5
2322|12378|5
9512|12378|5
10564|12378|5
1489|12378|5
6641|12378|5
6614|12378|5
7092|12378|3
4496|12378|1
6561|12378|3
6998|12378|3
2916|12378|3
3501|12378|3
7596|12378|5
6541|12378|1
7059|12378|5
8933|12378|5
1390|12378|3
4758|12378|5
1300|12378|5
10420|12378|3
3128|12378|5
1273|12378|3
2247|12378|5
518|12378|1
1885|12378|3
640|12378|3
7269|12378|5
7460|12378|5
3657|12378|5
8791|12378|1
8483|12378|5
957|12378|1
7887|12378|1
5069|12378|3
2863|12378|3
3984|12378|1
6389|12378|3
8965|12378|5
3299|12378|3
813|12378|5
2870|12378|3
9153|12378|1
6548|12378|3
2225|12378|3
9533|12378|5
7627|12378|1
3506|12378|1
5902|12378|4
897|12378|5
226|12378|3
10798|12378|5
8640|12378|5
8700|12378|3
3085|12378|5
8969|12378|3
3752|12378|3
9841|12378|1
1745|12378|5
9247|12378|1
3728|12378|5
8175|12378|3
1361|12378|4
5922|12378|5
6674|12378|3
6959|12378|5
8530|12378|5
4053|12378|3
5758|12378|5
388|12378|1
6|12378|5
8729|12378|5
553|12378|4
6679|12378|3
10508|12378|5
10309|12378|4
3253|12378|3
1372|12378|3
6384|12378|5
724|12378|3
7612|12378|3
10077|12378|3
1883|12378|1
9750|12378|5
10335|12378|1
9394|12378|5
4079|12378|5
6974|12378|3
5889|12378|4
6281|12378|1
4430|12378|5
3079|12378|5
5478|12378|4
2059|12378|5
988|12378|5
540|12378|3
5772|12378|5
8218|12378|1
2995|12378|4
9792|12378|5
1160|12378|5
6146|12378|5
9232|12378|5
5719|12378|5
10636|12378|5
6707|12378|1
3280|12378|1
8468|12378|5
3460|12378|5
7608|12378|5
2310|12378|1
3632|12378|3
25|12378|3
3669|12378|3
6727|12378|3
5868|12378|5
6365|12378|1
761|12378|3
6923|12378|5
10049|12378|5
3989|12378|5
10838|12378|5
2724|12378|5
9660|12378|3
2343|12378|5
10151|12378|5
4768|12378|5
9353|12378|3
3675|12378|3
5841|12378|5
8029|12378|1
3075|12378|5
10999|12378|5
2509|12378|5
6857|12378|1
6594|12378|4
5501|12378|3
8210|12378|3
8981|12378|1
5136|12378|5
8941|12378|3
5101|12378|5
1341|12378|5
1854|12378|5
8128|12378|4
7283|12378|5
1371|12378|5
5026|12378|5
5107|12378|5
3384|12378|5
1228|12378|3
7048|12378|5
5296|12378|5
7192|12378|4
7734|12378|5
2544|12378|1
7805|12378|5
3210|12378|5
3910|12378|5
3315|12378|3
2809|12378|5
2785|12378|5
2322|12378|3
9512|12378|4
10564|12378|5
1489|12378|3
6641|12378|5
6614|12378|5
7092|12378|5
4496|12378|5
6561|12378|5
6998|12378|5
2916|12378|3
3501|12378|4
7596|12378|5
6541|12378|3
7059|12378|5
8933|12378|5
1390|12378|1
4758|12378|4
1300|12378|1
10420|12378|5
3128|12378|5
1273|12378|3
2247|12378|5
518|12378|5
1885|12378|1
640|12378|5
7269|12378|3
7460|12378|5
3657|12378|5
8791|12378|5
8483|12378|3
957|12378|4
7887|12378|5
5069|12378|4
2863|12378|1
3984|12378|3
6389|12378|5
8965|12378|3
3299|12378|5
813|12378|5
2870|12378|5
9153|12378|5
6548|12378|5
2225|12378|5
9533|12378|4
7627|12378|1
3506|12378|1
5902|12378|3
897|12378|5
226|12378|3
10798|12378|3
8640|12378|5
8700|12378|3
3085|12378|1
8969|12378|1
3752|12378|5
9841|12378|5
1745|12378|5
9247|12378|3
3728|12378|5
8175|12378|5
1361|12378|5
5922|12378|5
6674|12378|5
6959|12378|4
8530|12378|4
4053|12378|5
5758|12378|5
388|12378|3
6|12378|5
8729|12378|5
553|12378|5
6679|12378|5
10508|12378|1
10309|12378|3
3253|12378|1
1372|12378|4
6384|12378|5
724|12378|5
7612|12378|4
10077|12378|5
1883|12378|5
9750|12378|3
10335|12378|5
9394|12378|5
4079|12378|3
6974|12378|5
5889|12378|1
6281|12378|5
4430|12378|3
3079|12378|5
5478|12378|5
2059|12378|3
988|12378|1
540|12378|4
5772|12378|1
8218|12378|5
2995|12378|3
9792|12378|5
1160|12378|5
6146|12378|3
9232|12378|1
5719|12378|5
10636|12378|4
6707|12378|1
3280|12378|5
8468|12378|5
3460|12378|5
7608|12378|5
2310|12378|5
3632|12378|5
25|12378|5
3669|12378|4
6727|12378|5
5868|12378|3
6365|12378|5
761|12378|3
6923|12378|5
10049|12378|3
3989|12378|4
10838|12378|5
2724|12378|4
9660|12378|3
2343|12378|3
10151|12378|5
4768|12378|5
9353|12378|5
3675|12378|5
5841|12378|4
8029|12378|5
3075|12378|5
10999|12378|5
2509|12378|1
6857|12378|5
6594|12378|5
5501|12378|3
8210|12378|3
8981|12378|4
5136|12378|5
8941|12378|3
2322|16401|2
8468|16401|5
6365|16401|5
5889|16401|5
5026|16401|5
7612|16401|4
388|16401|5
1160|16401|5
10798|16401|5
3657|16401|5
4758|16401|5
7627|16401|2
10049|16401|5
6998|16401|5
10420|16401|5
761|16401|5
9247|16401|5
1390|16401|2
2247|16401|5
8700|16401|5
7192|16401|5
7092|16401|4
3984|16401|5
6281|16401|5
3460|16401|5
7059|16401|5
2310|16401|5
6923|16401|5
6389|16401|5
5719|16401|5
1489|16401|5
5136|16401|4
7734|16401|5
3506|16401|5
3728|16401|5
8791|16401|2
5902|16401|2
2509|16401|5
6974|16401|5
3079|16401|2
6146|16401|5
5772|16401|5
2916|16401|5
8218|16401|5
7887|16401|2
8483|16401|5
3315|16401|5
6959|16401|5
2724|16401|5
8530|16401|4
9750|16401|4
25|16401|2
2785|16401|4
226|16401|5
1300|16401|5
1883|16401|4
6679|16401|5
2995|16401|5
3128|16401|5
8981|16401|2
10508|16401|2
5868|16401|5
10564|16401|5
3280|16401|4
4496|16401|4
540|16401|5
6|16401|5
3910|16401|5
3253|16401|5
7608|16401|5
4079|16401|5
9841|16401|5
988|16401|5
3501|16401|5
6561|16401|5
3669|16401|2
518|16401|4
7460|16401|5
2870|16401|5
3299|16401|5
1885|16401|5
6548|16401|5
7805|16401|5
8029|16401|5
1361|16401|5
6384|16401|4
4430|16401|5
6541|16401|5
10636|16401|5
640|16401|5
8969|16401|2
9232|16401|5
1372|16401|5
10838|16401|5
5296|16401|5
3989|16401|5
6857|16401|5
9512|16401|5
9660|16401|5
8965|16401|4
2863|16401|5
1854|16401|5
9394|16401|2
3210|16401|4
5758|16401|5
8210|16401|5
5501|16401|4
5101|16401|5
553|16401|5
5107|16401|5
5478|16401|5
3752|16401|5
3632|16401|2
2343|16401|5
7283|16401|5
6727|16401|4
8640|16401|5
10077|16401|5
6674|16401|2
5922|16401|5
8175|16401|2
3384|16401|4
4768|16401|4
2809|16401|5
3085|16401|2
6614|16401|5
6641|16401|4
7596|16401|4
9533|16401|5
7048|16401|4
5841|16401|5
1273|16401|5
3075|16401|5
9792|16401|5
4053|16401|5
10309|16401|4
1371|16401|5
6594|16401|5
8941|16401|5
5069|16401|2
7269|16401|5
1228|16401|5
2544|16401|5
897|16401|5
10999|16401|4
3675|16401|5
813|16401|5
2059|16401|5
9353|16401|5
957|16401|5
724|16401|5
10335|16401|5
8729|16401|5
1341|16401|5
6707|16401|2
2225|16401|5
10151|16401|5
8933|16401|5
1745|16401|5
8128|16401|4
9153|16401|5
2322|16401|2
8468|16401|5
6365|16401|5
5889|16401|5
5026|16401|5
7612|16401|5
388|16401|5
1160|16401|5
10798|16401|5
3657|16401|2
4758|16401|5
7627|16401|5
10049|16401|4
6998|16401|5
10420|16401|5
761|16401|5
9247|16401|5
1390|16401|5
2247|16401|2
8700|16401|5
7192|16401|5
7092|16401|4
3984|16401|5
6281|16401|5
3460|16401|5
7059|16401|5
2310|16401|5
6923|16401|2
6389|16401|5
5719|16401|4
1489|16401|5
5136|16401|4
7734|16401|4
3506|16401|5
3728|16401|2
8791|16401|5
5902|16401|5
2509|16401|5
6974|16401|5
3079|16401|5
6146|16401|2
5772|16401|5
2916|16401|5
8218|16401|2
7887|16401|4
8483|16401|2
3315|16401|5
6959|16401|5
2724|16401|2
8530|16401|5
9750|16401|5
25|16401|5
2785|16401|5
226|16401|2
1300|16401|5
1883|16401|5
6679|16401|4
2995|16401|5
3128|16401|2
8981|16401|4
10508|16401|5
5868|16401|4
10564|16401|5
3280|16401|2
4496|16401|5
540|16401|5
6|16401|5
3910|16401|5
3253|16401|5
7608|16401|5
4079|16401|5
9841|16401|4
988|16401|5
3501|16401|4
6561|16401|5
3669|16401|5
518|16401|2
7460|16401|5
2870|16401|4
3299|16401|5
1885|16401|5
6548|16401|5
7805|16401|5
8029|16401|4
1361|16401|5
6384|16401|5
4430|16401|5
6541|16401|4
10636|16401|4
640|16401|5
8969|16401|5
9232|16401|5
1372|16401|4
10838|16401|2
5296|16401|5
3989|16401|4
6857|16401|5
9512|16401|5
9660|16401|4
8965|16401|4
2863|16401|5
1854|16401|5
9394|16401|5
3210|16401|4
5758|16401|5
8210|16401|5
5501|16401|5
5101|16401|2
553|16401|5
5107|16401|4
5478|16401|2
3752|16401|5
3632|16401|5
2343|16401|2
7283|16401|2
6727|16401|5
8640|16401|5
10077|16401|5
6674|16401|4
5922|16401|5
8175|16401|2
3384|16401|4
4768|16401|5
2809|16401|5
3085|16401|5
6614|16401|5
6641|16401|5
7596|16401|5
9533|16401|5
7048|16401|4
5841|16401|5
1273|16401|4
3075|16401|5
9792|16401|4
4053|16401|5
10309|16401|5
1371|16401|5
6594|16401|4
8941|16401|5
5069|16401|4
7269|16401|5
1228|16401|5
2544|16401|5
897|16401|5
10999|16401|4
3675|16401|5
813|16401|2
2059|16401|2
9353|16401|5
957|16401|5
724|16401|5
10335|16401|4
8729|16401|2
1341|16401|5
6707|16401|4
2225|16401|4
10151|16401|5
8933|16401|5
1745|16401|4
8128|16401|5
9153|16401|5
2247|15915|2
5107|15915|5
6998|15915|5
553|15915|5
1372|15915|4
7805|15915|5
6541|15915|5
8640|15915|5
8729|15915|5
3669|15915|5
1745|15915|5
4496|15915|3
640|15915|5
7734|15915|5
1361|15915|5
2863|15915|2
5501|15915|5
4053|15915|5
3128|15915|5
6594|15915|5
2509|15915|5
2343|15915|4
3984|15915|5
3210|15915|5
2225|15915|5
8218|15915|1
5868|15915|2
3506|15915|4
25|15915|5
8029|15915|5
3728|15915|4
7283|15915|5
6548|15915|5
3384|15915|5
9660|15915|5
5478|15915|5
6614|15915|5
7627|15915|1
8941|15915|5
9353|15915|5
9247|15915|2
1883|15915|5
6281|15915|5
6146|15915|4
3989|15915|5
3675|15915|5
6727|15915|5
9153|15915|5
388|15915|5
8483|15915|5
8791|15915|5
8128|15915|5
1489|15915|4
3315|15915|1
3910|15915|1
5101|15915|5
10564|15915|3
8700|15915|3
10151|15915|1
2310|15915|3
8981|15915|5
5069|15915|4
3657|15915|5
8965|15915|5
7269|15915|4
3280|15915|5
5889|15915|4
2544|15915|5
7460|15915|3
9841|15915|5
2785|15915|2
2724|15915|5
4430|15915|5
2870|15915|4
4758|15915|5
7596|15915|5
9792|15915|3
9512|15915|5
540|15915|5
9394|15915|4
1885|15915|5
7048|15915|4
2916|15915|5
7092|15915|4
7059|15915|5
10077|15915|1
6707|15915|2
8210|15915|5
5296|15915|5
10798|15915|5
226|15915|5
3299|15915|5
2809|15915|3
8933|15915|5
5136|15915|5
5026|15915|5
4079|15915|3
8175|15915|5
5719|15915|5
7612|15915|5
957|15915|4
7192|15915|5
1341|15915|5
6365|15915|5
1854|15915|4
8468|15915|4
10309|15915|5
3752|15915|4
4768|15915|5
6923|15915|5
518|15915|5
5841|15915|5
6679|15915|5
1390|15915|5
988|15915|1
3085|15915|5
3079|15915|5
3501|15915|5
3253|15915|4
10999|15915|5
761|15915|5
5772|15915|5
3460|15915|5
7608|15915|5
10335|15915|5
10838|15915|5
10508|15915|2
6641|15915|5
1371|15915|2
6384|15915|4
897|15915|1
3075|15915|5
6857|15915|3
1160|15915|5
2322|15915|5
7887|15915|4
10420|15915|5
724|15915|1
1228|15915|5
10049|15915|5
6|15915|5
2995|15915|5
1300|15915|4
9232|15915|5
5922|15915|5
6674|15915|4
3632|15915|5
10636|15915|5
5758|15915|5
1273|15915|4
9750|15915|5
6974|15915|5
6561|15915|5
8530|15915|5
9533|15915|4
6389|15915|5
813|15915|2
2059|15915|1
6959|15915|5
8969|15915|1
5902|15915|1
2247|15915|2
5107|15915|5
6998|15915|5
553|15915|4
1372|15915|4
7805|15915|5
6541|15915|5
8640|15915|5
8729|15915|5
3669|15915|5
1745|15915|5
4496|15915|5
640|15915|5
7734|15915|5
1361|15915|5
2863|15915|5
5501|15915|5
4053|15915|5
3128|15915|5
6594|15915|1
2509|15915|5
2343|15915|5
3984|15915|5
3210|15915|5
2225|15915|5
8218|15915|4
5868|15915|3
3506|15915|5
25|15915|5
8029|15915|5
3728|15915|4
7283|15915|4
6548|15915|2
3384|15915|4
9660|15915|5
5478|15915|4
6614|15915|4
7627|15915|5
8941|15915|2
9353|15915|4
9247|15915|2
1883|15915|1
6281|15915|5
6146|15915|5
3989|15915|5
3675|15915|3
6727|15915|2
9153|15915|3
388|15915|5
8483|15915|5
8791|15915|5
8128|15915|5
1489|15915|5
3315|15915|5
3910|15915|5
5101|15915|4
10564|15915|5
8700|15915|5
10151|15915|3
2310|15915|1
8981|15915|5
5069|15915|5
3657|15915|5
8965|15915|5
7269|15915|5
3280|15915|5
5889|15915|5
2544|15915|5
7460|15915|2
9841|15915|1
2785|15915|5
2724|15915|5
4430|15915|5
2870|15915|3
4758|15915|5
7596|15915|5
9792|15915|2
9512|15915|5
540|15915|5
9394|15915|5
1885|15915|3
7048|15915|5
2916|15915|5
7092|15915|5
7059|15915|5
10077|15915|5
6707|15915|5
8210|15915|5
5296|15915|5
10798|15915|5
226|15915|5
3299|15915|2
2809|15915|5
8933|15915|5
5136|15915|5
5026|15915|4
4079|15915|3
8175|15915|5
5719|15915|5
7612|15915|3
957|15915|4
7192|15915|5
1341|15915|5
6365|15915|5
1854|15915|4
8468|15915|5
10309|15915|5
3752|15915|1
4768|15915|5
6923|15915|4
518|15915|5
5841|15915|4
6679|15915|4
1390|15915|5
988|15915|5
3085|15915|4
3079|15915|2
3501|15915|5
3253|15915|5
10999|15915|5
761|15915|5
5772|15915|4
3460|15915|5
7608|15915|5
10335|15915|5
10838|15915|5
10508|15915|5
6641|15915|1
1371|15915|5
6384|15915|5
897|15915|5
3075|15915|5
6857|15915|5
1160|15915|1
2322|15915|2
7887|15915|5
10420|15915|3
724|15915|3
1228|15915|5
10049|15915|5
6|15915|5
2995|15915|5
1300|15915|1
9232|15915|3
5922|15915|5
6674|15915|5
3632|15915|5
10636|15915|5
5758|15915|5
1273|15915|2
9750|15915|5
6974|15915|5
6561|15915|5
8530|15915|5
9533|15915|3
6389|15915|5
813|15915|5
2059|15915|5
6959|15915|5
8969|15915|5
5902|15915|5
2863|14690|5
9533|14690|4
1390|14690|5
9153|14690|3
7269|14690|5
6974|14690|5
5107|14690|5
988|14690|5
10049|14690|5
6641|14690|5
9750|14690|5
2247|14690|5
2059|14690|5
7048|14690|5
3657|14690|5
8210|14690|5
3752|14690|5
3984|14690|5
7092|14690|5
6857|14690|3
7460|14690|3
6614|14690|5
9841|14690|5
25|14690|5
2870|14690|5
3669|14690|5
640|14690|5
5889|14690|5
540|14690|5
1854|14690|5
2809|14690|5
6679|14690|5
6594|14690|5
7612|14690|5
6|14690|5
8969|14690|5
957|14690|5
388|14690|5
8640|14690|5
3079|14690|5
9660|14690|5
7734|14690|5
2322|14690|5
761|14690|5
9232|14690|5
5902|14690|5
7805|14690|3
8218|14690|5
9394|14690|5
9792|14690|5
7887|14690|5
4430|14690|5
10564|14690|5
3128|14690|5
3085|14690|5
9512|14690|5
7059|14690|5
1371|14690|3
8791|14690|5
5772|14690|5
3632|14690|5
7608|14690|5
4768|14690|5
3910|14690|5
6541|14690|5
10636|14690|3
3280|14690|5
10077|14690|5
7596|14690|5
8128|14690|5
6727|14690|5
6281|14690|5
8468|14690|5
2509|14690|5
3210|14690|5
3384|14690|5
10335|14690|5
3253|14690|5
518|14690|3
3075|14690|4
8981|14690|4
9247|14690|5
6959|14690|5
1372|14690|5
8175|14690|5
2225|14690|5
10420|14690|5
3728|14690|3
10151|14690|5
5841|14690|4
10838|14690|5
2724|14690|5
3675|14690|5
1885|14690|5
5069|14690|5
6548|14690|5
3460|14690|5
5922|14690|5
7627|14690|5
1300|14690|5
10798|14690|5
3315|14690|5
1489|14690|5
1883|14690|3
7283|14690|5
2785|14690|4
5101|14690|5
3506|14690|3
5136|14690|5
8483|14690|5
4053|14690|5
5758|14690|5
5478|14690|5
7192|14690|5
2995|14690|5
5868|14690|4
2916|14690|5
2544|14690|3
2343|14690|4
6674|14690|5
6923|14690|3
6561|14690|5
10999|14690|5
5296|14690|5
3299|14690|5
1160|14690|5
1341|14690|5
897|14690|5
1745|14690|5
8029|14690|5
6389|14690|5
2310|14690|5
1361|14690|5
813|14690|4
8729|14690|3
5501|14690|3
1228|14690|5
5719|14690|5
3501|14690|3
5026|14690|5
8700|14690|5
8933|14690|5
3989|14690|5
8530|14690|3
226|14690|5
6365|14690|5
10508|14690|5
8965|14690|5
724|14690|3
1273|14690|5
6384|14690|5
4496|14690|5
6146|14690|5
8941|14690|5
6998|14690|5
553|14690|5
4079|14690|5
10309|14690|5
9353|14690|5
4758|14690|4
6707|14690|5
2863|14690|5
9533|14690|3
1390|14690|5
9153|14690|3
7269|14690|5
6974|14690|5
5107|14690|5
988|14690|5
10049|14690|5
6641|14690|5
9750|14690|5
2247|14690|5
2059|14690|5
7048|14690|4
3657|14690|5
8210|14690|5
3752|14690|5
3984|14690|5
7092|14690|5
6857|14690|5
7460|14690|5
6614|14690|5
9841|14690|5
25|14690|5
2870|14690|5
3669|14690|5
640|14690|5
5889|14690|5
540|14690|5
1854|14690|5
2809|14690|5
6679|14690|5
6594|14690|5
7612|14690|4
6|14690|4
8969|14690|5
957|14690|5
388|14690|5
8640|14690|4
3079|14690|5
9660|14690|5
7734|14690|3
2322|14690|5
761|14690|5
9232|14690|5
5902|14690|3
7805|14690|5
8218|14690|3
9394|14690|5
9792|14690|5
7887|14690|5
4430|14690|5
10564|14690|5
3128|14690|4
3085|14690|5
9512|14690|3
7059|14690|5
1371|14690|5
8791|14690|5
5772|14690|5
3632|14690|5
7608|14690|3
4768|14690|4
3910|14690|3
6541|14690|5
10636|14690|5
3280|14690|5
10077|14690|5
7596|14690|5
8128|14690|5
6727|14690|3
6281|14690|5
8468|14690|5
2509|14690|5
3210|14690|5
3384|14690|5
10335|14690|3
3253|14690|5
518|14690|5
3075|14690|5
8981|14690|4
9247|14690|5
6959|14690|5
1372|14690|5
8175|14690|5
2225|14690|3
10420|14690|5
3728|14690|5
10151|14690|5
5841|14690|4
10838|14690|5
2724|14690|3
3675|14690|5
1885|14690|5
5069|14690|5
6548|14690|5
3460|14690|5
5922|14690|5
7627|14690|5
1300|14690|5
10798|14690|5
3315|14690|5
1489|14690|3
1883|14690|5
7283|14690|5
2785|14690|5
5101|14690|4
3506|14690|3
5136|14690|5
8483|14690|5
4053|14690|5
5758|14690|5
5478|14690|5
7192|14690|5
2995|14690|5
5868|14690|5
2916|14690|5
2544|14690|5
2343|14690|4
6674|14690|4
6923|14690|5
6561|14690|5
10999|14690|5
5296|14690|5
3299|14690|5
1160|14690|5
1341|14690|5
897|14690|4
1745|14690|5
8029|14690|5
6389|14690|5
2310|14690|5
1361|14690|5
813|14690|5
8729|14690|4
5501|14690|5
1228|14690|3
5719|14690|5
3501|14690|5
5026|14690|5
8700|14690|5
8933|14690|5
3989|14690|3
8530|14690|3
226|14690|5
6365|14690|5
10508|14690|5
8965|14690|5
724|14690|5
1273|14690|5
6384|14690|5
4496|14690|4
6146|14690|5
8941|14690|5
6998|14690|5
553|14690|5
4079|14690|5
10309|14690|5
9353|14690|5
4758|14690|5
6707|14690|5
8175|8892|5
7612|8892|5
1371|8892|5
8218|8892|5
6998|8892|4
9512|8892|5
8483|8892|5
1883|8892|5
553|8892|4
2544|8892|4
3675|8892|5
7805|8892|4
3280|8892|4
4430|8892|5
3128|8892|4
3299|8892|4
7059|8892|5
10636|8892|4
8128|8892|5
2343|8892|5
1854|8892|4
7283|8892|5
5719|8892|5
957|8892|4
3315|8892|5
5107|8892|5
2863|8892|5
5889|8892|5
6548|8892|5
6727|8892|5
3075|8892|5
388|8892|5
1341|8892|5
4079|8892|4
5758|8892|4
2785|8892|4
6389|8892|5
7627|8892|4
10335|8892|5
4053|8892|5
7192|8892|5
8969|8892|5
9353|8892|5
724|8892|5
3752|8892|5
6959|8892|4
3910|8892|4
3989|8892|5
6594|8892|5
9792|8892|5
9247|8892|4
3501|8892|5
6|8892|4
5136|8892|5
7460|8892|5
3384|8892|5
1300|8892|5
10564|8892|4
2225|8892|5
10309|8892|5
6707|8892|4
7092|8892|5
2247|8892|5
5922|8892|5
813|8892|5
10049|8892|5
8640|8892|5
2724|8892|5
6365|8892|5
8029|8892|4
8941|8892|5
1273|8892|5
3210|8892|5
9394|8892|5
3253|8892|5
5902|8892|5
988|8892|5
1361|8892|5
10838|8892|5
7734|8892|5
9750|8892|5
8468|8892|5
3632|8892|5
2509|8892|5
4758|8892|4
6857|8892|5
10420|8892|4
6561|8892|5
6146|8892|5
2322|8892|5
5101|8892|5
226|8892|4
8729|8892|4
1745|8892|5
6974|8892|5
8933|8892|5
6614|8892|5
2059|8892|5
10077|8892|5
8210|8892|5
6674|8892|5
7596|8892|5
2310|8892|4
2995|8892|5
6923|8892|5
9533|8892|4
10508|8892|5
5501|8892|5
7269|8892|5
3506|8892|5
897|8892|5
761|8892|5
5069|8892|5
3984|8892|5
5296|8892|5
1489|8892|4
8981|8892|5
1228|8892|5
6541|8892|5
2870|8892|4
5478|8892|5
3079|8892|5
7608|8892|5
8965|8892|5
9841|8892|5
8700|8892|5
10999|8892|5
6679|8892|5
3460|8892|4
4496|8892|4
1160|8892|5
6281|8892|4
3669|8892|5
10151|8892|5
9660|8892|5
640|8892|5
1390|8892|5
5026|8892|5
3085|8892|5
1885|8892|5
5841|8892|5
3657|8892|5
3728|8892|5
25|8892|5
540|8892|5
2916|8892|5
10798|8892|5
5772|8892|5
7887|8892|4
6641|8892|4
9232|8892|5
7048|8892|5
5868|8892|5
1372|8892|5
8791|8892|5
8530|8892|5
518|8892|4
2809|8892|5
4768|8892|5
